player_id,g_y,ab,r_y,h_y,double,triple,hr_y,rbi,sb,bb_y,so_y,hbp_y,sh_y,weight,height,HoF_nomination
beltrca01,115.3,437.45,72.45,122.7,25.15,3.9,19.6,72.15,15.55,50.8,79.6,2.3,0.9,215.0,73.0,0.0
berkmla01,117.4375,405.6875,71.625,119.0625,26.375,1.875,22.875,77.125,5.375,75.0625,81.25,4.125,0.0625,220.0,73.0,0.0
betemwi01,57.5,149.5,18.857142857142858,39.857142857142854,9.0,0.5714285714285714,5.357142857142857,20.214285714285715,0.6428571428571429,15.071428571428571,43.714285714285715,0.2857142857142857,0.5714285714285714,220.0,74.0,0.0
blakeca01,84.33333333333333,300.0,42.93333333333333,79.06666666666666,17.6,1.2,11.133333333333333,41.06666666666667,2.4,29.666666666666668,69.13333333333334,4.8,1.8,205.0,74.0,0.0
blancan01,45.75,108.875,12.625,29.0,6.75,1.0,1.375,9.375,0.25,7.0,15.875,1.375,3.25,195.0,70.0,0.0
blanche01,57.11764705882353,162.41176470588235,16.11764705882353,36.1764705882353,8.529411764705882,0.6470588235294118,4.235294117647059,17.529411764705884,0.35294117647058826,14.941176470588236,32.11764705882353,0.5294117647058824,2.176470588235294,220.0,71.0,0.0
bloomwi01,70.33333333333333,192.73333333333332,26.533333333333335,51.86666666666667,7.333333333333333,1.5333333333333334,1.2,15.0,8.866666666666667,12.6,32.93333333333333,1.0666666666666667,1.6666666666666667,200.0,71.0,0.0
blumge01,92.6,264.4,29.733333333333334,66.0,13.733333333333333,1.0,6.6,31.933333333333334,1.2666666666666666,22.133333333333333,44.46666666666667,2.2,1.4,220.0,75.0,0.0
bournmi01,104.0,367.4166666666667,52.5,97.75,14.833333333333334,5.25,2.5833333333333335,26.916666666666668,27.166666666666668,34.75,86.0,1.5833333333333333,3.6666666666666665,180.0,70.0,0.0
bradlmi01,74.42857142857143,257.5,38.642857142857146,69.71428571428571,14.428571428571429,1.2142857142857142,8.928571428571429,34.357142857142854,6.285714285714286,35.42857142857143,58.357142857142854,3.142857142857143,1.0,215.0,72.0,0.0
branyru01,52.95,146.7,20.25,34.1,7.15,0.4,9.7,23.35,0.8,20.15,55.9,1.5,0.2,235.0,76.0,0.0
buckjo01,83.84615384615384,277.84615384615387,29.923076923076923,64.92307692307692,13.23076923076923,0.6923076923076923,10.307692307692308,37.76923076923077,0.46153846153846156,23.615384615384617,73.76923076923077,3.923076923076923,1.0,245.0,75.0,0.0
burrepa01,126.15384615384616,423.3076923076923,59.0,107.15384615384616,23.0,1.2307692307692308,22.46153846153846,75.07692307692308,0.5384615384615384,71.6923076923077,120.3076923076923,2.3846153846153846,0.0,235.0,76.0,0.0
byrdma01,85.5,303.55555555555554,40.5,83.5,16.944444444444443,2.1666666666666665,8.555555555555555,38.388888888888886,3.111111111111111,20.61111111111111,66.44444444444444,5.166666666666667,0.9444444444444444,245.0,72.0,0.0
cabreme01,124.45454545454545,458.09090909090907,61.45454545454545,130.36363636363637,24.727272727272727,3.3636363636363638,9.090909090909092,54.27272727272727,8.636363636363637,35.45454545454545,60.81818181818182,1.9090909090909092,3.8181818181818183,210.0,70.0,0.0
cabremi01,149.07692307692307,558.3076923076923,94.53846153846153,179.30769230769232,37.84615384615385,1.2307692307692308,31.384615384615383,111.15384615384616,2.923076923076923,72.0,107.6923076923077,4.076923076923077,0.38461538461538464,240.0,76.0,0.0
cabreor01,110.27777777777777,420.1111111111111,54.72222222222222,114.16666666666667,25.5,1.7777777777777777,6.833333333333333,47.44444444444444,12.0,28.555555555555557,41.388888888888886,1.7777777777777777,3.1666666666666665,195.0,70.0,0.0
cairomi01,78.42105263157895,208.21052631578948,26.526315789473685,54.94736842105263,10.157894736842104,1.7894736842105263,2.1578947368421053,20.736842105263158,7.315789473684211,12.789473684210526,25.36842105263158,3.3684210526315788,4.526315789473684,225.0,73.0,0.0
callaal01,84.07692307692308,273.53846153846155,30.076923076923077,72.38461538461539,13.076923076923077,1.0769230769230769,4.0,28.384615384615383,1.6923076923076923,26.923076923076923,28.076923076923077,0.46153846153846156,0.7692307692307693,225.0,69.0,0.0
camermi01,108.61111111111111,379.94444444444446,59.111111111111114,94.44444444444444,21.27777777777778,3.2777777777777777,15.444444444444445,53.77777777777778,16.5,48.166666666666664,105.61111111111111,4.833333333333333,1.7222222222222223,210.0,74.0,0.0
cancero01,11.25,25.0,2.5,5.0,1.0,0.0,0.25,2.5,0.25,1.5,5.5,0.25,0.5,225.0,71.0,0.0
canoro01,153.36363636363637,595.9090909090909,87.0909090909091,183.1818181818182,40.54545454545455,2.8181818181818183,21.727272727272727,89.36363636363636,4.545454545454546,41.27272727272727,78.54545454545455,5.7272727272727275,0.9090909090909091,210.0,72.0,0.0
castrju01,55.15,131.35,12.65,30.05,6.15,0.65,1.8,11.7,0.25,7.45,23.6,0.05,2.55,190.0,71.0,0.0
castrra01,40.5,101.85714285714286,11.071428571428571,24.142857142857142,4.714285714285714,0.0,4.785714285714286,15.5,0.14285714285714285,10.785714285714286,26.785714285714285,0.35714285714285715,0.5714285714285714,240.0,75.0,0.0
cedenro02,72.91666666666667,213.75,22.083333333333332,52.416666666666664,9.666666666666666,1.6666666666666667,3.3333333333333335,19.916666666666668,3.25,12.166666666666666,47.25,1.25,4.5,195.0,72.0,0.0
chaveen01,82.21428571428571,224.92857142857142,27.5,60.642857142857146,10.0,2.4285714285714284,2.142857142857143,19.0,7.571428571428571,12.857142857142858,25.428571428571427,0.14285714285714285,6.142857142857143,170.0,71.0,0.0
chaveer01,95.0,324.5882352941176,48.0,86.88235294117646,18.705882352941178,1.411764705882353,15.294117647058824,53.05882352941177,2.9411764705882355,37.588235294117645,63.470588235294116,0.8823529411764706,0.0,215.0,73.0,0.0
choosh01,93.75,344.3333333333333,54.083333333333336,96.91666666666667,20.666666666666668,2.0833333333333335,11.583333333333334,45.75,9.333333333333334,48.583333333333336,87.08333333333333,9.0,0.5,210.0,71.0,0.0
coraal01,79.5625,213.0,22.5,51.75,8.75,2.4375,2.1875,17.875,2.9375,15.5,26.4375,5.625,3.8125,200.0,72.0,0.0
counscr01,90.22222222222223,263.3888888888889,35.94444444444444,67.11111111111111,12.11111111111111,2.2222222222222223,2.3333333333333335,21.666666666666668,5.722222222222222,32.72222222222222,36.833333333333336,3.0,3.1666666666666665,180.0,72.0,0.0
crawfca02,120.42857142857143,469.57142857142856,70.71428571428571,136.85714285714286,21.928571428571427,8.714285714285714,9.714285714285714,54.285714285714285,34.285714285714285,26.642857142857142,75.42857142857143,3.2857142857142856,2.4285714285714284,230.0,74.0,0.0
crispco01,104.57142857142857,391.7142857142857,58.785714285714285,104.92857142857143,20.071428571428573,3.7857142857142856,8.357142857142858,41.714285714285715,21.357142857142858,36.785714285714285,56.214285714285715,0.35714285714285715,5.428571428571429,185.0,70.0,0.0
cruzne02,101.36363636363636,372.1818181818182,52.81818181818182,101.63636363636364,20.454545454545453,1.0,21.90909090909091,62.72727272727273,6.545454545454546,33.09090909090909,92.27272727272727,2.4545454545454546,0.18181818181818182,230.0,74.0,0.0
custja01,67.0,210.7,31.1,51.0,9.6,0.2,10.5,32.3,0.6,44.4,81.9,1.2,0.0,250.0,73.0,0.0
damonjo01,138.33333333333334,540.8888888888889,92.66666666666667,153.83333333333334,29.0,6.055555555555555,13.055555555555555,63.27777777777778,22.666666666666668,55.72222222222222,69.83333333333333,2.7777777777777777,3.1666666666666665,205.0,74.0,0.0
davisra01,88.91666666666667,269.4166666666667,39.166666666666664,72.5,14.666666666666666,3.1666666666666665,3.5833333333333335,25.416666666666668,26.833333333333332,16.25,50.166666666666664,3.0,1.3333333333333333,195.0,69.0,0.0
dejesda01,92.0,326.25,46.25,89.625,18.0,4.0625,6.1875,35.8125,4.125,31.875,52.375,6.75,2.6875,190.0,71.0,0.0
derosma01,73.0,213.7058823529412,31.647058823529413,57.35294117647059,11.529411764705882,0.7058823529411765,5.882352941176471,29.058823529411764,1.3529411764705883,21.058823529411764,41.588235294117645,3.0588235294117645,0.8823529411764706,215.0,73.0,0.0
diazma02,61.333333333333336,156.75,17.666666666666668,45.5,8.166666666666666,1.1666666666666667,3.75,18.833333333333332,2.75,8.833333333333334,31.5,3.1666666666666665,0.8333333333333334,215.0,72.0,0.0
dobbsgr01,79.91666666666667,174.75,17.0,45.666666666666664,8.833333333333334,0.75,3.8333333333333335,22.833333333333332,1.1666666666666667,11.0,33.5,1.0833333333333333,0.3333333333333333,205.0,73.0,0.0
doumiry01,98.0,309.3,35.0,81.8,19.1,0.7,10.4,41.3,1.2,23.2,62.1,5.3,0.3,220.0,73.0,0.0
drewjd01,111.85714285714286,369.5,67.42857142857143,102.64285714285714,19.5,3.4285714285714284,17.285714285714285,56.785714285714285,6.214285714285714,61.57142857142857,81.21428571428571,3.9285714285714284,1.3571428571428572,200.0,73.0,0.0
drewst01,96.0,347.0833333333333,44.333333333333336,87.25,20.0,5.166666666666667,9.5,40.5,3.4166666666666665,34.25,72.83333333333333,0.9166666666666666,1.8333333333333333,190.0,72.0,0.0
ellisma01,110.38461538461539,393.61538461538464,53.07692307692308,103.3076923076923,19.76923076923077,1.9230769230769231,8.076923076923077,42.30769230769231,6.3076923076923075,33.69230769230769,61.61538461538461,5.769230769230769,4.538461538461538,190.0,70.0,0.0
encared01,112.75,400.6666666666667,60.833333333333336,106.75,23.083333333333332,0.6666666666666666,22.333333333333332,67.91666666666667,4.5,47.916666666666664,72.16666666666667,6.333333333333333,0.0,230.0,73.0,0.0
ethiean01,141.7,474.2,63.6,135.4,30.1,3.4,15.9,68.2,2.9,51.3,92.2,5.8,0.2,210.0,74.0,0.0
everead01,80.0,250.72727272727272,30.363636363636363,60.72727272727273,12.272727272727273,1.3636363636363635,3.6363636363636362,25.727272727272727,6.090909090909091,15.818181818181818,41.36363636363637,3.3636363636363638,7.2727272727272725,180.0,72.0,0.0
fieldpr01,138.36363636363637,499.54545454545456,75.72727272727273,143.27272727272728,27.727272727272727,0.9090909090909091,28.272727272727273,89.45454545454545,1.6363636363636365,74.0909090909091,99.27272727272727,10.636363636363637,0.0,275.0,71.0,0.0
figgich01,106.83333333333333,391.75,59.0,108.16666666666667,15.666666666666666,4.833333333333333,2.9166666666666665,33.583333333333336,28.416666666666668,45.0,69.33333333333333,0.8333333333333334,5.75,180.0,68.0,0.0
fordle01,86.5,264.1666666666667,39.166666666666664,70.83333333333333,13.833333333333334,1.6666666666666667,5.833333333333333,29.333333333333332,8.0,25.666666666666668,41.5,6.166666666666667,1.1666666666666667,200.0,72.0,0.0
frandke01,57.111111111111114,138.44444444444446,14.88888888888889,35.77777777777778,6.333333333333333,0.5555555555555556,1.6666666666666667,12.222222222222221,0.7777777777777778,7.111111111111111,14.222222222222221,4.0,1.2222222222222223,190.0,72.0,0.0
furcara01,107.6,431.8,70.86666666666666,121.13333333333334,20.733333333333334,4.6,7.533333333333333,39.13333333333333,20.933333333333334,42.86666666666667,60.666666666666664,1.4666666666666666,3.6666666666666665,195.0,68.0,0.0
germaes01,40.9,101.6,15.9,28.4,5.4,1.5,0.8,11.1,3.4,11.7,18.7,1.3,1.7,195.0,69.0,0.0
giambja01,107.61904761904762,346.04761904761904,58.42857142857143,95.71428571428571,19.285714285714285,0.42857142857142855,20.952380952380953,68.61904761904762,0.9523809523809523,65.04761904761905,74.85714285714286,8.571428571428571,0.09523809523809523,240.0,75.0,0.0
gibboja01,93.33333333333333,324.1111111111111,40.44444444444444,84.33333333333333,18.444444444444443,0.7777777777777778,14.11111111111111,47.44444444444444,0.2222222222222222,24.88888888888889,49.111111111111114,1.7777777777777777,0.1111111111111111,195.0,72.0,0.0
gonzaad01,126.76923076923077,474.6923076923077,69.15384615384616,137.84615384615384,29.53846153846154,0.9230769230769231,22.307692307692307,81.23076923076923,0.46153846153846156,53.53846153846154,92.84615384615384,3.076923076923077,0.3076923076923077,220.0,74.0,0.0
gonzaal02,89.38888888888889,320.8888888888889,37.05555555555556,78.77777777777777,18.444444444444443,1.7222222222222223,8.722222222222221,38.333333333333336,1.6666666666666667,16.666666666666668,64.88888888888889,4.388888888888889,2.7777777777777777,210.0,73.0,0.0
grandcu01,124.91666666666667,465.1666666666667,79.25,119.58333333333333,21.583333333333332,7.0,21.916666666666668,61.833333333333336,11.75,57.0,121.58333333333333,3.9166666666666665,2.4166666666666665,200.0,73.0,0.0
guerrvl01,134.1875,509.6875,83.0,161.875,29.8125,2.875,28.0625,93.5,11.3125,46.0625,61.5625,6.4375,0.0,235.0,75.0,0.0
guillca01,93.21428571428571,333.7857142857143,52.357142857142854,95.07142857142857,19.0,3.642857142857143,8.857142857142858,47.142857142857146,5.285714285714286,36.42857142857143,57.42857142857143,1.5714285714285714,2.0,215.0,73.0,0.0
gutiefr01,82.1,272.8,35.3,70.4,13.8,0.9,8.2,31.4,7.7,19.2,63.5,1.9,3.1,200.0,74.0,0.0
guzmafr01,9.6,19.0,2.8,4.0,0.6,0.0,0.2,1.4,2.0,0.8,3.4,0.4,0.0,165.0,70.0,0.0
hafnetr01,98.58333333333333,338.1666666666667,51.583333333333336,92.25,20.833333333333332,1.0833333333333333,17.75,60.916666666666664,0.9166666666666666,49.833333333333336,81.33333333333333,7.5,0.0,240.0,75.0,0.0
hairsje02,75.89473684210526,230.89473684210526,30.526315789473685,59.26315789473684,12.263157894736842,1.1578947368421053,3.6842105263157894,22.105263157894736,7.7368421052631575,19.63157894736842,30.105263157894736,4.421052631578948,4.631578947368421,195.0,70.0,0.0
hairssc01,65.92857142857143,173.64285714285714,21.428571428571427,42.07142857142857,9.5,1.2142857142857142,7.571428571428571,22.357142857142858,2.5714285714285716,12.5,41.214285714285715,1.5,0.7142857142857143,200.0,72.0,0.0
hardyjj01,124.81818181818181,467.8181818181818,59.18181818181818,120.36363636363636,22.636363636363637,1.1818181818181819,15.909090909090908,56.0,0.7272727272727273,33.90909090909091,76.72727272727273,1.2727272727272727,3.4545454545454546,200.0,73.0,0.0
harribr01,52.9,169.4,20.8,43.4,9.9,0.7,3.3,16.7,0.5,13.2,34.3,1.7,1.8,200.0,73.0,0.0
harriwi01,87.16666666666667,203.41666666666666,30.416666666666668,48.333333333333336,8.333333333333334,2.0,3.25,17.666666666666668,8.916666666666666,25.5,41.666666666666664,2.0833333333333335,2.3333333333333335,195.0,69.0,0.0
hartco01,95.27272727272727,339.0,49.90909090909091,91.72727272727273,20.09090909090909,3.0,14.727272727272727,48.90909090909091,7.7272727272727275,26.0,77.54545454545455,4.7272727272727275,1.3636363636363635,240.0,78.0,0.0
hawpebr01,91.0,293.4,40.0,80.6,17.6,2.3,12.4,49.2,1.3,43.0,81.0,1.4,0.1,190.0,74.0,0.0
helmswe01,93.23076923076923,208.53846153846155,21.53846153846154,53.38461538461539,11.615384615384615,1.0769230769230769,5.769230769230769,28.76923076923077,0.23076923076923078,16.923076923076923,52.84615384615385,3.4615384615384617,0.9230769230769231,230.0,76.0,0.0
heltoto01,132.1764705882353,468.3529411764706,82.41176470588235,148.1764705882353,34.8235294117647,2.176470588235294,21.705882352941178,82.70588235294117,2.176470588235294,78.52941176470588,69.11764705882354,3.3529411764705883,0.17647058823529413,220.0,74.0,0.0
hernara02,101.73333333333333,340.3333333333333,38.666666666666664,89.66666666666667,17.466666666666665,0.5333333333333333,11.266666666666667,50.46666666666667,0.6,28.666666666666668,48.93333333333333,4.933333333333334,2.6666666666666665,220.0,72.0,0.0
hillaa01,116.66666666666667,433.3333333333333,56.75,116.08333333333333,25.75,1.75,12.583333333333334,54.166666666666664,5.833333333333333,32.583333333333336,64.58333333333333,4.333333333333333,1.5833333333333333,200.0,71.0,0.0
hillko01,31.0,86.45454545454545,7.545454545454546,17.90909090909091,4.0,0.36363636363636365,0.7272727272727273,7.0,0.2727272727272727,7.0,24.90909090909091,0.18181818181818182,1.0909090909090908,205.0,73.0,0.0
hinsker01,99.07142857142857,271.2142857142857,39.214285714285715,67.64285714285714,17.142857142857142,1.2857142857142858,9.785714285714286,37.285714285714285,4.357142857142857,32.285714285714285,67.78571428571429,2.142857142857143,0.0,235.0,74.0,0.0
hollima01,127.92307692307692,477.0,81.23076923076923,146.23076923076923,32.92307692307692,2.3846153846153846,21.153846153846153,83.92307692307692,8.23076923076923,54.53846153846154,89.15384615384616,8.692307692307692,0.07692307692307693,250.0,76.0,0.0
howarry01,121.66666666666667,448.0,67.75,117.5,22.25,1.75,29.75,94.58333333333333,1.0,56.833333333333336,144.08333333333334,4.833333333333333,0.0,250.0,76.0,0.0
hudsoor01,112.08333333333333,402.0833333333333,54.0,109.91666666666667,21.333333333333332,5.5,7.75,45.166666666666664,7.083333333333333,40.25,68.75,2.5,2.75,190.0,72.0,0.0
huffau01,112.06666666666666,406.93333333333334,53.733333333333334,113.26666666666667,24.0,1.6,16.133333333333333,60.266666666666666,2.466666666666667,38.06666666666667,60.46666666666667,3.2,0.0,225.0,76.0,0.0
hunteto01,124.84210526315789,466.1578947368421,68.21052631578948,129.05263157894737,26.210526315789473,2.0526315789473686,18.57894736842105,73.21052631578948,10.263157894736842,34.78947368421053,91.63157894736842,5.105263157894737,0.3157894736842105,220.0,74.0,0.0
iannech01,85.2,255.3,33.2,59.0,12.5,1.0,10.0,37.8,1.1,43.3,71.3,5.3,0.7,230.0,72.0,0.0
ibanera01,108.05,373.55,52.75,101.7,21.2,2.55,15.25,60.35,2.5,35.65,68.7,1.45,0.1,225.0,74.0,0.0
infanom01,97.86666666666666,342.46666666666664,39.53333333333333,93.0,16.733333333333334,3.466666666666667,5.466666666666667,35.4,5.333333333333333,19.133333333333333,50.2,0.9333333333333333,4.133333333333334,195.0,71.0,0.0
ingebr01,109.42857142857143,358.14285714285717,40.214285714285715,83.28571428571429,16.285714285714285,2.7142857142857144,10.857142857142858,46.285714285714285,3.2142857142857144,31.642857142857142,93.28571428571429,4.857142857142857,3.2142857142857144,190.0,71.0,0.0
ishiktr01,44.36363636363637,85.81818181818181,10.363636363636363,21.90909090909091,4.454545454545454,0.45454545454545453,2.090909090909091,12.454545454545455,0.2727272727272727,7.7272727272727275,23.363636363636363,0.8181818181818182,0.5454545454545454,220.0,75.0,0.0
izturce01,81.875,271.875,27.5625,68.9375,11.0625,2.125,1.0625,19.5,6.875,14.125,26.9375,1.375,3.9375,180.0,69.0,0.0
izturma01,82.63636363636364,273.90909090909093,36.90909090909091,73.63636363636364,14.454545454545455,1.5454545454545454,3.5454545454545454,30.363636363636363,8.454545454545455,24.272727272727273,32.27272727272727,2.1818181818181817,2.0,185.0,68.0,0.0
jeterde01,137.35,559.75,96.15,173.25,27.2,3.3,13.0,65.55,17.9,54.1,92.0,8.5,4.85,195.0,75.0,0.0
johnsda06,40.27272727272727,125.63636363636364,16.272727272727273,29.454545454545453,5.545454545454546,0.18181818181818182,5.181818181818182,18.454545454545453,0.09090909090909091,19.454545454545453,22.181818181818183,0.6363636363636364,0.0,210.0,74.0,0.0
johnske05,90.57142857142857,302.7857142857143,43.357142857142854,76.07142857142857,15.428571428571429,2.857142857142857,10.357142857142858,36.857142857142854,5.928571428571429,35.07142857142857,77.14285714285714,1.8571428571428572,2.0,195.0,73.0,0.0
johnsni01,75.63636363636364,245.27272727272728,39.09090909090909,65.72727272727273,15.727272727272727,0.45454545454545453,8.636363636363637,36.18181818181818,2.6363636363636362,47.45454545454545,52.0,6.7272727272727275,0.8181818181818182,235.0,75.0,0.0
johnsre02,94.28571428571429,259.2857142857143,37.0,72.42857142857143,15.357142857142858,1.6428571428571428,4.642857142857143,29.142857142857142,2.9285714285714284,12.928571428571429,52.0,9.571428571428571,1.7857142857142858,180.0,70.0,0.0
jonesad01,124.2,472.8,67.5,131.6,22.9,2.7,19.6,65.9,8.4,21.9,97.3,7.8,0.6,215.0,74.0,0.0
jonesan01,129.1764705882353,447.0,70.82352941176471,113.70588235294117,22.529411764705884,2.1176470588235294,25.529411764705884,75.82352941176471,8.941176470588236,52.411764705882355,102.82352941176471,5.705882352941177,0.35294117647058826,225.0,73.0,0.0
jonesch06,131.52631578947367,472.8421052631579,85.21052631578948,143.47368421052633,28.894736842105264,2.0,24.63157894736842,85.42105263157895,7.894736842105263,79.57894736842105,74.15789473684211,0.9473684210526315,0.15789473684210525,210.0,76.0,0.0
kearnau01,80.35714285714286,257.57142857142856,37.285714285714285,65.28571428571429,13.357142857142858,0.9285714285714286,8.642857142857142,35.285714285714285,2.357142857142857,33.92857142857143,64.14285714285714,5.357142857142857,0.21428571428571427,240.0,75.0,0.0
kempma01,127.0,466.5,73.0,134.6,24.6,3.6,20.5,74.8,18.2,40.3,121.1,2.4,0.1,210.0,76.0,0.0
kendrho01,119.8,458.1,59.8,134.1,27.1,3.2,8.7,55.5,10.1,23.8,84.3,4.7,2.4,220.0,71.0,0.0
kennead01,120.78571428571429,390.92857142857144,48.714285714285715,106.28571428571429,20.571428571428573,3.0,5.714285714285714,40.785714285714285,12.785714285714286,28.642857142857142,59.92857142857143,5.142857142857143,3.9285714285714284,195.0,71.0,0.0
keppije01,81.8,288.2,32.4,81.4,13.9,1.0,4.5,29.5,1.2,19.9,21.4,1.6,3.1,185.0,72.0,0.0
kinslia01,138.1,550.9,94.2,151.8,32.4,3.4,18.4,70.4,19.7,53.4,72.7,6.5,3.2,200.0,72.0,0.0
konerpa01,123.63157894736842,441.7368421052632,61.1578947368421,123.15789473684211,21.57894736842105,0.42105263157894735,23.105263157894736,74.3157894736842,0.47368421052631576,48.473684210526315,73.21052631578948,5.473684210526316,0.05263157894736842,220.0,74.0,0.0
kotchca01,78.25,255.91666666666666,26.833333333333332,66.58333333333333,13.083333333333334,0.5833333333333334,5.916666666666667,32.333333333333336,1.1666666666666667,22.25,28.25,3.5833333333333335,0.75,220.0,75.0,0.0
kotsama01,100.73684210526316,340.2105263157895,41.578947368421055,93.89473684210526,18.57894736842105,2.526315789473684,6.684210526315789,37.89473684210526,5.157894736842105,29.157894736842106,39.8421052631579,0.6842105263157895,1.5789473684210527,220.0,72.0,0.0
kubelja01,94.18181818181819,316.3636363636364,40.18181818181818,83.0,17.0,1.7272727272727273,12.727272727272727,51.27272727272727,1.0909090909090908,32.27272727272727,75.81818181818181,1.0,0.2727272727272727,220.0,72.0,0.0
lairdge01,61.46153846153846,188.6153846153846,24.153846153846153,45.92307692307692,10.538461538461538,0.6923076923076923,2.923076923076923,18.307692307692307,1.6153846153846154,14.846153846153847,38.0,2.4615384615384617,2.6923076923076925,230.0,73.0,0.0
langery01,45.92307692307692,96.15384615384616,13.615384615384615,21.76923076923077,4.461538461538462,0.9230769230769231,2.5384615384615383,9.615384615384615,0.8461538461538461,14.76923076923077,29.846153846153847,0.9230769230769231,0.8461538461538461,220.0,75.0,0.0
leeca01,131.1875,498.9375,70.3125,142.0625,29.3125,1.1875,22.375,85.1875,7.8125,40.9375,61.5,2.9375,0.1875,270.0,74.0,0.0
leede02,114.23529411764706,409.52941176470586,63.588235294117645,115.23529411764706,25.41176470588235,1.7647058823529411,19.470588235294116,63.411764705882355,6.117647058823529,51.411764705882355,95.41176470588235,4.117647058823529,0.11764705882352941,240.0,77.0,0.0
lindad01,110.2,390.9,50.1,107.0,22.8,1.2,16.6,60.6,0.6,33.9,80.9,1.6,0.3,195.0,74.0,0.0
loneyja01,122.0909090909091,425.45454545454544,45.27272727272727,121.27272727272727,22.818181818181817,1.8181818181818181,9.0,57.72727272727273,3.4545454545454546,34.63636363636363,55.90909090909091,1.3636363636363635,0.6363636363636364,235.0,75.0,0.0
ludwiry01,71.0,236.6,30.266666666666666,61.53333333333333,13.4,0.5333333333333333,10.266666666666667,39.13333333333333,1.1333333333333333,22.6,59.2,3.0,0.6666666666666666,215.0,74.0,0.0
lugoju01,90.13333333333334,317.2,45.86666666666667,85.26666666666667,15.866666666666667,2.2666666666666666,5.333333333333333,31.666666666666668,13.2,29.266666666666666,58.4,2.466666666666667,4.266666666666667,175.0,73.0,0.0
markani01,152.1,594.3,82.2,172.8,35.4,1.7,14.4,71.1,6.3,62.3,85.7,3.6,0.4,190.0,73.0,0.0
martiru01,129.2,444.1,62.6,114.1,21.4,0.9,14.2,61.7,9.7,59.2,83.8,7.5,1.0,205.0,70.0,0.0
martivi01,112.78571428571429,420.35714285714283,55.642857142857146,126.85714285714286,26.0,0.21428571428571427,14.285714285714286,70.78571428571429,0.5,43.714285714285715,49.214285714285715,3.0,0.0,210.0,74.0,0.0
matsuhi01,123.6,444.2,65.6,125.3,24.9,1.2,17.5,76.0,1.3,54.7,68.9,2.1,0.0,210.0,74.0,0.0
mauerjo01,121.33333333333333,452.0833333333333,68.08333333333333,141.41666666666666,28.583333333333332,2.0,9.916666666666666,62.916666666666664,4.0,61.916666666666664,64.33333333333333,1.5833333333333333,0.4166666666666667,225.0,77.0,0.0
mccanbr01,125.45454545454545,438.45454545454544,53.54545454545455,117.54545454545455,23.363636363636363,0.36363636363636365,20.454545454545453,75.45454545454545,2.090909090909091,45.27272727272727,73.0909090909091,4.818181818181818,0.8181818181818182,220.0,75.0,0.0
mclouna01,87.08333333333333,271.4166666666667,43.416666666666664,66.91666666666667,15.916666666666666,1.5833333333333333,8.416666666666666,27.75,11.083333333333334,30.5,53.25,4.916666666666667,3.0,190.0,70.0,0.0
