w,l,g_x,gs_x,cg,sho,sv,ipouts,h_x,er,hr_x,bb_x,so_x,baopp,era,ibb_x,wp,hbp_x,bk,bfp,gf,r_x,weight,height,career_length,HoF_nomination,"(1929.9, 1939.9]","(1939.9, 1949.9]","(1949.9, 1959.9]","(1959.9, 1969.9]","(1969.9, 1979.9]","(1979.9, 1989.9]","(1989.9, 1999.9]","(1999.9, 2009.9]","(2009.9, 2019.9]"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0,0.14,67.5,0.0,0.0,0.0,0.0,7.0,1.0,5.0,150.0,70.0,5123.0,0.0,0,0,0,0,0,0,1,0,0
3.1818181818181817,3.3636363636363638,53.81818181818182,0.0,0.0,0.0,11.727272727272727,167.1818181818182,61.54545454545455,25.454545454545453,5.0,22.727272727272727,36.36363636363637,0.26549999999999996,4.358181818181818,4.090909090909091,1.1818181818181819,2.0,0.18181818181818182,246.36363636363637,27.363636363636363,26.545454545454547,250.0,77.0,3750.0,0.0,0,0,0,0,0,0,0,1,0
8.363636363636363,5.090909090909091,23.454545454545453,14.818181818181818,6.363636363636363,1.0,1.1818181818181819,364.09090909090907,118.63636363636364,50.36363636363637,6.454545454545454,44.09090909090909,61.36363636363637,0.2509090909090909,3.8081818181818177,2.924681063196048,4.090909090909091,2.090909090909091,0.36363636363636365,516.6363636363636,5.363636363636363,57.81818181818182,180.0,72.0,4543.0,1.0,0,1,0,0,0,0,0,0,0
4.142857142857143,5.0,31.0,4.214285714285714,0.5,0.42857142857142855,5.357142857142857,211.78571428571428,70.35714285714286,30.428571428571427,5.214285714285714,29.785714285714285,43.642857142857146,0.2771428571428572,4.768571428571428,4.857142857142857,2.7857142857142856,0.6428571428571429,0.21428571428571427,303.42857142857144,15.857142857142858,33.142857142857146,185.0,75.0,3810.0,0.0,0,0,0,0,0,1,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,160.0,69.0,5016.0,1.0,0,0,0,1,0,0,0,0,0
6.8,6.133333333333334,23.666666666666668,17.533333333333335,0.8,0.3333333333333333,0.26666666666666666,349.53333333333336,108.26666666666667,51.266666666666666,12.666666666666666,53.666666666666664,88.66666666666667,0.28164285714285714,4.101428571428571,1.9333333333333333,1.8666666666666667,3.3333333333333335,0.26666666666666666,501.2,1.2,57.13333333333333,175.0,73.0,5910.0,0.0,0,0,0,0,0,0,1,0,0
5.857142857142857,5.928571428571429,20.785714285714285,17.5,0.8571428571428571,0.2857142857142857,0.07142857142857142,331.5,124.5,58.142857142857146,18.857142857142858,24.071428571428573,51.642857142857146,0.26176923076923075,4.835,2.0,1.5714285714285714,1.6428571428571428,2.0,466.57142857142856,0.7857142857142857,64.07142857142857,190.0,73.0,4258.0,0.0,0,0,0,0,0,0,1,0,0
2.1052631578947367,2.0526315789473686,36.78947368421053,0.05263157894736842,0.0,0.0,2.5789473684210527,157.1578947368421,49.05263157894737,18.31578947368421,3.0526315789473686,16.36842105263158,39.89473684210526,0.24578947368421056,3.3852631578947365,3.3684210526315788,1.105263157894737,0.8947368421052632,0.3684210526315789,219.52631578947367,14.052631578947368,21.157894736842106,200.0,75.0,6904.0,0.0,0,0,0,0,0,1,0,0,0
4.555555555555555,6.0,14.11111111111111,10.777777777777779,5.555555555555555,0.5555555555555556,0.2222222222222222,257.77777777777777,88.66666666666667,33.0,4.444444444444445,26.22222222222222,24.0,0.3,5.404444444444445,2.924681063196048,1.8888888888888888,1.0,0.1111111111111111,367.44444444444446,1.4444444444444444,38.888888888888886,195.0,72.0,3340.0,0.0,0,1,0,0,0,0,0,0,0
9.071428571428571,8.428571428571429,28.928571428571427,21.785714285714285,4.857142857142857,1.3571428571428572,0.6428571428571429,461.35714285714283,144.0,61.214285714285715,11.071428571428571,52.214285714285715,73.71428571428571,0.25142857142857145,3.857142857142857,4.642857142857143,2.357142857142857,3.642857142857143,2.357142857142857,643.4285714285714,2.642857142857143,68.21428571428571,170.0,72.0,4558.0,0.0,0,0,0,0,0,1,0,0,0
9.692307692307692,8.461538461538462,29.0,20.615384615384617,7.846153846153846,1.9230769230769231,1.6153846153846154,459.7692307692308,143.84615384615384,56.84615384615385,14.23076923076923,52.84615384615385,89.38461538461539,0.25384615384615383,3.9600000000000004,5.625,2.076923076923077,2.923076923076923,0.07692307692307693,648.0,4.6923076923076925,66.15384615384616,185.0,73.0,4810.0,0.0,0,0,1,0,0,0,0,0,0
9.38888888888889,7.611111111111111,23.0,22.333333333333332,1.8888888888888888,0.6666666666666666,0.0,432.55555555555554,134.72222222222223,59.888888888888886,12.88888888888889,51.833333333333336,110.77777777777777,0.2241176470588235,4.9399999999999995,2.8333333333333335,5.888888888888889,4.388888888888889,0.3888888888888889,608.7777777777778,0.1111111111111111,64.88888888888889,180.0,74.0,5437.0,1.0,0,0,0,0,0,0,1,0,0
4.0,4.7,22.0,5.4,2.7,0.5,2.5,233.2,77.2,37.2,5.6,33.5,31.1,0.238,5.36,2.924681063196048,2.3,1.6,0.0,340.1,12.2,44.2,180.0,71.0,6581.0,0.0,0,1,0,0,0,0,0,0,0
3.1,3.2,22.2,6.9,0.5,0.3,0.5,203.5,69.8,27.7,4.5,22.4,31.8,0.277,4.917,2.4,2.0,2.5,0.3,290.2,4.0,31.1,155.0,72.0,3322.0,0.0,0,0,0,0,0,0,1,0,0
2.6666666666666665,4.111111111111111,13.444444444444445,6.666666666666667,1.3333333333333333,0.2222222222222222,0.0,178.55555555555554,65.44444444444444,29.333333333333332,6.222222222222222,17.77777777777778,19.11111111111111,0.27,5.55125,1.4444444444444444,1.6666666666666667,1.2222222222222223,0.4444444444444444,254.33333333333334,3.111111111111111,32.0,180.0,74.0,4062.0,0.0,0,0,0,0,0,1,0,0,0
6.125,6.875,19.3125,17.8125,1.3125,0.4375,0.0625,339.5,116.0625,51.8125,12.8125,33.75,73.3125,0.2484,4.445,3.0625,3.625,3.8125,0.25,480.75,0.625,57.625,180.0,73.0,4845.0,0.0,0,0,0,0,0,0,1,0,0
3.8125,2.75,55.25,0.0625,0.0,0.0,3.5,160.4375,51.0625,21.0,4.5625,19.6875,50.4375,0.21933333333333332,3.753125,4.875,1.9375,1.375,0.3125,229.0,17.1875,23.1875,195.0,75.0,4922.0,0.0,0,0,0,0,0,0,1,0,0
7.166666666666667,6.888888888888889,21.77777777777778,19.055555555555557,1.7222222222222223,0.6666666666666666,0.0,366.1111111111111,127.33333333333333,63.333333333333336,16.166666666666668,40.333333333333336,92.44444444444444,0.2530588235294118,4.931111111111111,3.0,3.2777777777777777,6.166666666666667,1.0,526.2222222222222,0.6111111111111112,67.38888888888889,174.0,74.0,5199.0,0.0,0,0,0,0,0,0,1,0,0
13.428571428571429,12.0,34.142857142857146,30.285714285714285,14.428571428571429,1.2857142857142858,0.14285714285714285,646.4285714285714,245.71428571428572,110.14285714285714,14.857142857142858,80.57142857142857,61.142857142857146,0.28285714285714286,4.7057142857142855,2.924681063196048,1.0,3.4285714285714284,0.2857142857142857,959.2857142857143,2.142857142857143,126.14285714285714,194.0,74.0,3328.0,0.0,1,0,0,0,0,0,0,0,0
8.727272727272727,7.545454545454546,27.0,23.727272727272727,1.2727272727272727,0.5454545454545454,0.0,424.0,139.0,65.72727272727273,13.454545454545455,51.72727272727273,89.0909090909091,0.23620000000000002,4.597272727272728,2.4545454545454546,4.2727272727272725,2.3636363636363638,0.8181818181818182,600.8181818181819,1.0,72.72727272727273,180.0,76.0,4785.0,0.0,0,0,0,0,0,0,1,0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,13.0,9.0,3.0,6.0,3.0,0.41,12.79,2.924681063196048,0.0,2.0,0.0,39.0,2.0,15.0,195.0,75.0,4150.0,0.0,1,0,0,0,0,0,0,0,0
9.7,9.6,30.3,19.8,8.4,1.3,0.9,499.9,181.5,73.3,9.8,60.8,43.1,0.282,4.257,2.924681063196048,2.6,2.8,0.1,726.6,6.5,84.9,170.0,74.0,3447.0,0.0,0,1,0,0,0,0,0,0,0
7.684210526315789,7.842105263157895,30.210526315789473,17.210526315789473,3.8421052631578947,0.8421052631578947,1.0526315789473684,399.3157894736842,128.42105263157896,53.31578947368421,11.736842105263158,48.63157894736842,71.52631578947368,0.24736842105263154,3.8157894736842106,3.1052631578947367,4.684210526315789,1.7894736842105263,0.15789473684210525,563.2105263157895,4.7368421052631575,59.31578947368421,185.0,74.0,5867.0,1.0,0,0,0,0,1,0,0,0,0
4.333333333333333,4.888888888888889,38.111111111111114,6.555555555555555,0.5555555555555556,0.2222222222222222,1.4444444444444444,226.55555555555554,84.22222222222223,41.55555555555556,9.88888888888889,28.444444444444443,39.0,0.2725,5.122222222222223,2.3333333333333335,2.111111111111111,1.7777777777777777,0.6666666666666666,334.55555555555554,11.444444444444445,47.0,170.0,74.0,4554.0,0.0,0,0,0,0,0,0,1,0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,1.0,0.0,0.36,7.71,0.0,0.0,0.0,0.0,12.0,2.0,2.0,170.0,71.0,3683.0,1.0,0,0,0,0,0,1,0,0,0
3.0555555555555554,2.388888888888889,32.44444444444444,0.2777777777777778,0.0,0.0,4.5,151.55555555555554,46.611111111111114,20.38888888888889,4.777777777777778,22.5,38.27777777777778,0.23944444444444443,3.798333333333334,4.277777777777778,2.388888888888889,0.3888888888888889,0.1111111111111111,216.72222222222223,16.61111111111111,22.11111111111111,170.0,72.0,5133.0,0.0,0,0,0,0,0,1,0,0,0
5.333333333333333,4.555555555555555,50.77777777777778,0.0,0.0,0.0,6.666666666666667,234.66666666666666,76.33333333333333,32.111111111111114,5.0,33.111111111111114,61.666666666666664,0.27,4.515555555555555,7.444444444444445,5.444444444444445,2.5555555555555554,0.0,340.6666666666667,29.666666666666668,37.22222222222222,175.0,73.0,3402.0,0.0,0,0,0,1,0,0,0,0,0
5.642857142857143,5.285714285714286,19.0,14.428571428571429,0.5,0.14285714285714285,0.14285714285714285,283.42857142857144,103.07142857142857,52.642857142857146,14.5,34.714285714285715,60.285714285714285,0.2774615384615385,6.0164285714285715,1.3571428571428572,4.071428571428571,3.7142857142857144,0.5714285714285714,414.57142857142856,1.7142857142857142,56.714285714285715,210.0,75.0,3805.0,0.0,0,0,0,0,0,0,0,1,0
0.42857142857142855,1.0,15.571428571428571,1.7142857142857142,0.0,0.0,0.14285714285714285,74.42857142857143,26.142857142857142,12.857142857142858,2.2857142857142856,10.714285714285714,21.142857142857142,0.23814285714285716,7.128571428571428,0.8571428571428571,1.0,1.0,0.0,109.28571428571429,3.0,14.0,210.0,76.0,3655.0,0.0,0,0,0,0,0,0,0,1,0
0.6666666666666666,1.5,15.666666666666666,0.8333333333333334,0.0,0.0,1.0,78.16666666666667,28.166666666666668,15.166666666666666,4.333333333333333,13.166666666666666,19.5,0.28,7.095,2.3333333333333335,1.8333333333333333,0.8333333333333334,1.1666666666666667,118.33333333333333,6.0,16.333333333333332,215.0,78.0,3634.0,0.0,0,0,0,0,0,1,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,0.23,6.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,195.0,72.0,5509.0,1.0,0,0,0,0,1,0,0,0,0
5.7,4.8,26.7,11.0,0.7,0.3,0.1,270.3,87.6,41.8,11.1,28.9,61.4,0.256,4.939,2.6,2.4,1.5,0.3,381.4,3.0,45.1,175.0,70.0,3341.0,0.0,0,0,0,0,0,0,1,0,0
2.75,3.25,15.083333333333334,7.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,152.58333333333334,52.666666666666664,26.833333333333332,5.416666666666667,25.166666666666668,35.666666666666664,0.2574,5.314166666666667,1.3333333333333333,3.4166666666666665,1.25,0.8333333333333334,226.41666666666666,3.3333333333333335,30.833333333333332,190.0,73.0,4075.0,0.0,0,0,0,0,0,0,1,0,0
8.933333333333334,9.533333333333333,28.733333333333334,24.2,4.133333333333334,1.0666666666666667,0.0,477.6,154.66666666666666,71.86666666666666,19.4,56.4,114.86666666666666,0.2546666666666667,4.2459999999999996,2.6,5.6,2.6666666666666665,0.6,679.1333333333333,0.8666666666666667,79.26666666666667,190.0,73.0,5592.0,0.0,0,0,0,0,0,1,0,0,0
6.722222222222222,5.888888888888889,25.88888888888889,15.11111111111111,3.2777777777777777,1.1666666666666667,0.7222222222222222,333.1666666666667,101.0,41.5,6.944444444444445,52.77777777777778,72.72222222222223,0.25388888888888883,4.087222222222222,3.2777777777777777,5.055555555555555,2.3333333333333335,0.3333333333333333,477.27777777777777,5.0,48.333333333333336,195.0,72.0,5214.0,1.0,0,0,0,1,0,0,0,0,0
6.166666666666667,6.333333333333333,20.666666666666668,16.166666666666668,2.9166666666666665,0.5833333333333334,0.4166666666666667,330.9166666666667,107.41666666666667,53.25,8.0,42.75,81.25,0.24749999999999997,4.2725,1.6666666666666667,5.416666666666667,1.75,0.16666666666666666,472.8333333333333,2.1666666666666665,57.916666666666664,225.0,77.0,4029.0,0.0,0,0,0,0,0,1,0,0,0
7.5,12.75,27.75,20.25,7.25,0.75,0.5,469.75,157.25,69.5,6.25,64.75,57.75,0.2625,4.1075,2.924681063196048,4.75,3.25,0.5,684.5,4.25,80.0,175.0,69.0,4478.0,0.0,0,1,0,0,0,0,0,0,0
3.0,3.4,20.8,0.4,0.0,0.0,2.4,130.6,42.2,17.0,1.6,18.0,18.0,0.254,4.19,2.924681063196048,1.6,0.4,0.0,184.8,13.4,20.0,173.0,74.0,4002.0,0.0,0,1,0,0,0,0,0,0,0
5.75,5.75,21.083333333333332,12.416666666666666,5.583333333333333,0.9166666666666666,0.5833333333333334,315.8333333333333,107.66666666666667,41.333333333333336,6.5,26.0,27.75,0.27749999999999997,3.7191666666666663,2.924681063196048,1.0,1.0,0.08333333333333333,443.0833333333333,5.166666666666667,48.25,183.0,71.0,4397.0,0.0,0,1,0,0,0,0,0,0,0
8.416666666666666,9.333333333333334,37.833333333333336,21.0,5.333333333333333,1.6666666666666667,1.0,516.3333333333334,180.83333333333334,68.0,13.416666666666666,39.083333333333336,61.75,0.2708333333333333,3.688333333333333,6.166666666666667,1.8333333333333333,2.5,1.1666666666666667,717.6666666666666,6.166666666666667,75.66666666666667,205.0,75.0,4446.0,1.0,0,0,0,0,1,0,0,0,0
3.875,3.75,16.125,8.875,3.375,0.5,0.75,224.625,70.25,29.375,2.125,33.875,37.5,0.3325,8.03125,2.924681063196048,2.125,1.75,0.0,322.625,3.75,35.25,195.0,75.0,5007.0,0.0,0,1,0,0,0,0,0,0,0
4.090909090909091,3.4545454545454546,22.181818181818183,7.090909090909091,1.7272727272727273,0.36363636363636365,1.1818181818181819,217.45454545454547,77.81818181818181,33.09090909090909,6.363636363636363,27.272727272727273,34.90909090909091,0.2690909090909091,4.510909090909091,2.909090909090909,1.2727272727272727,1.0909090909090908,0.0,315.45454545454544,5.363636363636363,36.90909090909091,205.0,72.0,3569.0,0.0,0,0,0,1,0,0,0,0,0
3.2,4.2,31.2,4.9,0.4,0.0,0.3,205.7,73.2,35.2,10.6,17.1,32.8,0.288,6.031,2.8,1.6,2.7,1.0,292.5,9.7,37.6,177.0,73.0,3456.0,0.0,0,0,0,0,0,0,1,0,0
2.7142857142857144,2.857142857142857,24.571428571428573,0.42857142857142855,0.0,0.0,4.285714285714286,118.14285714285714,39.142857142857146,20.571428571428573,5.285714285714286,17.714285714285715,26.428571428571427,0.2642857142857143,4.635714285714286,2.7142857142857144,1.5714285714285714,1.4285714285714286,0.2857142857142857,174.0,16.142857142857142,23.285714285714285,190.0,77.0,3292.0,0.0,0,0,0,0,0,1,0,0,0
2.625,5.0,22.5,6.375,3.0,0.0,0.625,247.0,88.75,39.375,5.5,26.875,27.0,0.28,4.71625,2.924681063196048,0.625,2.625,0.0,359.125,9.125,43.25,200.0,74.0,7674.0,0.0,0,1,0,0,0,0,0,0,0
2.7142857142857144,3.2142857142857144,50.285714285714285,0.0,0.0,0.0,20.428571428571427,164.57142857142858,50.214285714285715,20.142857142857142,6.928571428571429,13.642857142857142,46.0,0.19761538461538464,3.545714285714286,2.357142857142857,1.6428571428571428,1.4285714285714286,0.21428571428571427,226.42857142857142,37.07142857142857,22.0,215.0,73.0,4849.0,1.0,0,0,0,0,0,0,1,0,0
5.066666666666666,5.266666666666667,48.8,3.066666666666667,0.0,0.0,12.266666666666667,238.2,68.4,29.8,7.6,34.53333333333333,61.4,0.22333333333333336,3.4786666666666672,5.0,2.2,1.8,0.26666666666666666,336.26666666666665,29.266666666666666,33.06666666666667,200.0,75.0,5108.0,1.0,0,0,0,0,0,1,0,0,0
4.8,3.5,23.8,4.1,2.3,0.4,2.9,208.1,68.8,22.8,3.9,18.9,17.8,0.304,2.95,2.924681063196048,0.4,0.4,0.3,289.5,12.7,28.4,182.0,73.0,3658.0,0.0,0,1,0,0,0,0,0,0,0
9.733333333333333,9.333333333333334,26.266666666666666,24.866666666666667,2.8,1.2,0.3333333333333333,488.53333333333336,161.53333333333333,75.33333333333333,17.6,57.333333333333336,101.26666666666667,0.22935714285714284,4.314666666666667,2.8666666666666667,4.866666666666666,3.8666666666666667,0.6666666666666666,694.8,0.8666666666666667,83.53333333333333,210.0,75.0,4773.0,0.0,0,0,0,0,0,0,1,0,0
2.9285714285714284,2.642857142857143,41.785714285714285,0.0,0.0,0.0,5.642857142857143,146.85714285714286,42.142857142857146,22.571428571428573,6.071428571428571,20.357142857142858,44.42857142857143,0.2234615384615385,4.862142857142857,3.0714285714285716,1.7857142857142858,2.4285714285714284,0.0,208.42857142857142,18.785714285714285,24.0,185.0,75.0,4013.0,0.0,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,3.0,0.0,0.429,36.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,200.0,74.0,3658.0,0.0,0,0,0,0,0,0,0,1,0
8.642857142857142,8.357142857142858,37.07142857142857,16.642857142857142,5.071428571428571,0.6428571428571429,3.642857142857143,431.7857142857143,128.14285714285714,58.92857142857143,14.714285714285714,60.142857142857146,98.42857142857143,0.2407142857142857,3.8821428571428567,4.571428571428571,5.0,3.857142857142857,0.14285714285714285,611.5,11.642857142857142,66.57142857142857,196.0,73.0,4121.0,0.0,0,0,0,1,0,0,0,0,0
10.333333333333334,9.266666666666667,26.866666666666667,25.8,1.4,0.6,0.06666666666666667,501.06666666666666,158.46666666666667,73.73333333333333,19.266666666666666,60.6,133.33333333333334,0.22564285714285717,4.1273333333333335,3.466666666666667,4.2,3.6666666666666665,1.0666666666666667,709.6666666666666,0.4,80.4,235.0,78.0,4797.0,0.0,0,0,0,0,0,0,1,0,0
3.0,4.666666666666667,15.0,8.333333333333334,0.6666666666666666,0.0,1.0,176.0,81.33333333333333,35.0,3.3333333333333335,21.0,16.666666666666668,0.3,4.876666666666666,2.924681063196048,0.6666666666666666,0.3333333333333333,0.0,270.3333333333333,3.6666666666666665,40.666666666666664,160.0,69.0,4632.0,0.0,1,0,0,0,0,0,0,0,0
2.2222222222222223,2.611111111111111,42.333333333333336,0.0,0.0,0.0,16.055555555555557,129.83333333333334,30.27777777777778,15.055555555555555,5.277777777777778,22.38888888888889,52.55555555555556,0.19094117647058823,3.37,1.7777777777777777,1.0,0.8888888888888888,0.2777777777777778,180.72222222222223,29.27777777777778,16.444444444444443,180.0,76.0,5062.0,1.0,0,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,195.0,75.0,4831.0,0.0,0,0,0,0,0,0,1,0,0
7.0,7.5,20.6,20.0,0.8,0.2,0.0,373.1,129.2,61.1,15.2,44.1,80.6,0.254,4.886,3.7,3.3,4.5,0.2,538.0,0.2,68.1,190.0,76.0,4037.0,0.0,0,0,0,0,0,0,0,1,0
7.333333333333333,6.25,33.0,11.416666666666666,4.25,0.8333333333333334,5.416666666666667,363.75,118.08333333333333,44.583333333333336,7.666666666666667,49.833333333333336,49.75,0.25416666666666665,3.498333333333333,2.924681063196048,2.5833333333333335,1.0,0.08333333333333333,522.6666666666666,13.25,54.333333333333336,215.0,76.0,6731.0,0.0,0,1,0,0,0,0,0,0,0
5.071428571428571,4.642857142857143,15.071428571428571,14.5,0.2857142857142857,0.0,0.0,238.07142857142858,78.21428571428571,45.285714285714285,10.357142857142858,44.714285714285715,65.71428571428571,0.2041666666666667,5.505714285714286,1.7857142857142858,3.642857142857143,2.0714285714285716,0.07142857142857142,356.2142857142857,0.14285714285714285,49.57142857142857,185.0,75.0,3652.0,0.0,0,0,0,0,0,0,1,0,0
3.9411764705882355,3.6470588235294117,28.823529411764707,5.588235294117647,0.29411764705882354,0.11764705882352941,1.8823529411764706,212.7058823529412,60.8235294117647,30.705882352941178,6.823529411764706,35.529411764705884,57.35294117647059,0.23647058823529415,4.6758823529411755,2.4705882352941178,2.5294117647058822,1.8235294117647058,1.1176470588235294,304.05882352941177,9.235294117647058,33.88235294117647,186.0,71.0,5162.0,0.0,0,0,0,0,0,1,0,0,0
7.928571428571429,7.214285714285714,24.285714285714285,17.071428571428573,4.0,1.3571428571428572,0.5714285714285714,369.14285714285717,111.78571428571429,51.357142857142854,9.357142857142858,51.642857142857146,77.07142857142857,0.24500000000000002,4.222857142857143,2.7142857142857144,5.0,2.857142857142857,0.9285714285714286,522.1428571428571,2.7857142857142856,57.142857142857146,235.0,77.0,4282.0,1.0,0,0,0,0,1,0,0,0,0
4.666666666666667,4.866666666666666,23.133333333333333,11.866666666666667,0.4666666666666667,0.26666666666666666,0.3333333333333333,246.2,82.4,38.13333333333333,7.733333333333333,33.06666666666667,52.2,0.25666666666666665,3.666,3.0,3.4,1.2666666666666666,1.0,355.26666666666665,3.2,42.2,195.0,75.0,4719.0,0.0,0,0,0,0,0,0,1,0,0
